provider_id,fraud_risk_score,risk_band
1825BA,0.053392396148979816,LOW
1825CS,0.018596448403677954,LOW
1825DM,0.04198829042083418,LOW
1825GD,0.025287290149733993,LOW
1825JJ,0.02760605293380408,LOW
1825JR,0.030624501946046944,LOW
1825KK,0.010302282898126864,LOW
1825MC,0.026345714021866924,LOW
1825ND,0.016974535582684244,LOW
1825NN,0.008811212567823518,LOW
1825PG,0.20056136046960252,LOW
1825PV,0.006296715886837727,LOW
1825QH,0.0050296437948146745,LOW
1825RB,0.016573314722830218,LOW
1825RR,0.013239235527229283,LOW
1825UG,0.037503305253167196,LOW
1825VH,0.09018044698934642,LOW
1825VQ,0.18157550327164954,LOW
1825XR,0.03898228235924146,LOW
1825YC,0.02274932203370694,LOW
1825YS,0.032364341064924515,LOW
1825YT,0.05719432424386877,LOW
1825ZN,0.01612415691482767,LOW
1825ZU,0.022221265789228506,LOW
1826NB,0.021634650545345323,LOW
1830CD,0.36729344096799804,LOW
1830JM,0.22086917035231962,LOW
1834CR,0.24932268424772874,LOW
1834QV,0.02320795516551881,LOW
1834YK,0.025562416447218402,LOW
1839QN,0.018394493467770733,LOW
1839QU,0.007379997681879571,LOW
1839XQ,0.04624118025142392,LOW
1839ZB,0.34217955538977834,LOW
1840NM,0.00872226411305598,LOW
1865MQ,0.044005902269012714,LOW
18T0HU,0.1982130740820546,LOW
18T0PG,0.13988747907234284,LOW
18T0RJ,0.4440198224043583,LOW
18T1KB,0.20938426507565053,LOW
19006H,0.255511158897245,LOW
19006Q,0.02744062241282227,LOW
19008J,0.11733918996918606,LOW
19008R,0.30930887995050715,LOW
1900AJ,0.783273908903025,LOW
1900BK,0.049021499734057304,LOW
1900CM,0.04127998908665826,LOW
1900DN,0.1550099245118191,LOW
1900GG,0.017723972484609038,LOW
1900GP,0.04339653558944584,LOW
1900HH,0.05290769188739129,LOW
1900HQ,0.11859427102996242,LOW
1900JK,0.07327504740536701,LOW
1900JS,0.7454199914190417,LOW
1900KM,0.030846034358585316,LOW
1900KT,0.30329963787609904,LOW
1900MN,0.10041592327473264,LOW
1900MU,0.13733356604048153,LOW
1900NP,0.10607568357282805,LOW
1900NV,0.04366299397594803,LOW
1900PA,0.6682297302188689,LOW
1900PQ,0.034017807480744386,LOW
1900QB,0.05516172167732005,LOW
1900QR,0.5618029951478509,LOW
1900RC,0.31857005338705247,LOW
1900RS,0.5394671319021871,LOW
1900ST,0.09663312981885591,LOW
1900TG,0.18135700534695756,LOW
1900TU,0.09334921202990368,LOW
1900UH,0.161407739840434,LOW
1900UV,0.010456919467339013,LOW
1900VA,0.009653726733147953,LOW
1900VJ,0.11280871060986893,LOW
1900WB,0.014054287130161332,LOW
1900WK,0.014230799097359704,LOW
1900XC,0.05534477357295626,LOW
1900XM,0.11494146410602618,LOW
1900YD,0.09814732965497948,LOW
1900YN,0.08402685049480818,LOW
1900ZG,0.20420489726538524,LOW
1900ZP,0.5497309634174228,LOW
19016B,0.19374534500101398,LOW
19016K,0.12229020288602482,LOW
1901AC,0.41146924859820094,LOW
1901AM,0.024105402492109483,LOW
1901BD,0.016688700209833526,LOW
1901BN,0.014445002450634122,LOW
1901CG,0.01141017970556179,LOW
1901DH,0.03582838829433537,LOW
1901GJ,0.03077411793647101,LOW
1901GR,0.04856253533998982,LOW
1901HK,0.1911080315670821,LOW
1901JN,0.016258740454289072,LOW
1901KP,0.12327701506400272,LOW
1901MQ,0.015845976209391956,LOW
1901NR,0.05160915172580274,LOW
1901PS,0.0494984189132768,LOW
1901QT,0.15151187071532424,LOW
1901RU,0.014940153465157452,LOW
1901SV,0.13644111978673312,LOW
1901TA,0.1583833766260742,LOW
1901UB,0.06377069536009809,LOW
1901WD,0.18259560387945625,LOW
1901XG,0.10160123356448533,LOW
1901YH,0.01714755851949769,LOW
1901YV,0.0441005863523053,LOW
1901ZA,0.015082542307477333,LOW
1901ZJ,0.1848175679123031,LOW
19026K,0.014350161518316272,LOW
19028T,0.043920296645620506,LOW
1902AM,0.2280522629864189,LOW
1902BN,0.024680675972572855,LOW
1902CP,0.04716478485796272,LOW
1902DQ,0.018412406518575855,LOW
1902GR,0.029085795084101997,LOW
1902HS,0.08745100627993793,LOW
1902JU,0.0208359052017786,LOW
1902KV,0.0077811075417662905,LOW
1902MA,0.0625785305721098,LOW
1902NB,0.01488470627288957,LOW
1902PC,0.2916557752262583,LOW
1902QD,0.005903380933497283,LOW
1902RG,0.059871015379754824,LOW
1902RU,0.10006014229325945,LOW
1902SH,0.15702116098095398,LOW
1902SV,0.005181958983746224,LOW
1902TJ,0.013359448386580413,LOW
1902UB,0.2683839223153688,LOW
1902UK,0.006267442130143295,LOW
1902VC,0.084918964078347,LOW
1902VM,0.0701671712360178,LOW
1902WD,0.03285048275319844,LOW
1902WN,0.030371048394129428,LOW
1902XG,0.027353396976298138,LOW
1902XP,0.009699079491986135,LOW
1902YH,0.005113260291361452,LOW
1902YQ,0.027075889105216123,LOW
1902ZJ,0.133711123497743,LOW
19136R,0.02995214291733457,LOW
19138S,0.015917606677709095,LOW
1913AK,0.009185005419363831,LOW
1913AS,0.008689978533467188,LOW
1913BM,0.04239740823915972,LOW
1913BT,0.03905015332610224,LOW
1913CN,0.024562873585942505,LOW
1913CU,0.015699533415195747,LOW
1913DP,0.03270190775873547,LOW
1913DV,0.02667697356342971,LOW
1913GQ,0.08915372468820124,LOW
1913HR,0.10600223617956615,LOW
1913KU,0.007197499826969656,LOW
1913MV,0.023529446525026303,LOW
1913NA,0.28004222569805726,LOW
1913PB,0.02775883421117314,LOW
1913QC,0.008062240156999084,LOW
1913RD,0.02345859288068254,LOW
1913SG,0.012591013084995288,LOW
1913TH,0.14336810732823,LOW
1913UJ,0.010847049337856568,LOW
1913VK,0.017400336281528303,LOW
1913WM,0.027092826302994748,LOW
1913XN,0.012524155281362035,LOW
1913YP,0.009571038700220481,LOW
1913ZQ,0.011491641262388318,LOW
1918WG,0.015749486607433295,LOW
19206N,0.22219576015755452,LOW
1920BA,0.21792167673978793,LOW
1920CR,0.42877906394947124,LOW
1920GT,0.25755864361291464,LOW
1920KB,0.12712916826724172,LOW
1920MC,0.057094030301824625,LOW
1920ND,0.1962503040015614,LOW
1920PG,0.16161712911312676,LOW
1920SB,0.24744080832603382,LOW
1920SK,0.23431159362001397,LOW
1920UN,0.1602456299859261,LOW
1920VG,0.3054848064171767,LOW
1920VP,0.3669964025574667,LOW
1920WH,0.13803701264762788,LOW
19256M,0.016124902060903862,LOW
19256S,0.014333514337809142,LOW
19258D,0.013309407245428527,LOW
19258N,0.059638372425805636,LOW
1925AD,0.01943383228147082,LOW
1925AN,0.015734318597023778,LOW
1925BP,0.028203285048935493,LOW
1925BU,0.021983099903144118,LOW
1925DJ,0.01021730924165736,LOW
1925GB,0.015445377408536442,LOW
1925GS,0.024415888086135627,LOW
1925HM,0.016017940222577996,LOW
1925HT,0.02246298632942118,LOW
1925KQ,0.011097955971744783,LOW
1925MJ,0.023406972244907554,LOW
1925MR,0.03827188561903464,LOW
1925NK,0.010237054617340388,LOW
1925NS,0.014665182807831165,LOW
1925QU,0.010639989992832223,LOW
1925RP,0.014368749752526904,LOW
1925SA,0.044348168495157575,LOW
1925TB,0.011809016128858098,LOW
1925UK,0.024053302822099012,LOW
1925VD,0.017624348561119392,LOW
1925VT,0.02358099192302253,LOW
1925WN,0.006385234090122199,LOW
1925WU,0.05774197867452554,LOW
1925XH,0.07258500509372881,LOW
1925YA,0.0064446199211945915,LOW
1925YJ,0.02970017812201992,LOW
1925YQ,0.010515807771697997,LOW
1925ZB,0.019467936074573006,LOW
1925ZK,0.013244127092263792,LOW
1925ZR,0.05064349305599335,LOW
19266G,0.006673187594867032,LOW
19266U,0.034885755794027175,LOW
1926AQ,0.034885755794027175,LOW
1926BA,0.008498646427066948,LOW
1926BJ,0.010000351638412893,LOW
1926BQ,0.020158641063145348,LOW
1926BR,0.012117393891880768,LOW
1926CK,0.05246265605536927,LOW
1926CS,0.00811125584753307,LOW
1926DM,0.03362605600286158,LOW
1926DT,0.01788011110128791,LOW
1926GN,0.09547390809136883,LOW
1926GU,0.018389180630790328,LOW
1926HG,0.009342104667715971,LOW
1926HV,0.026691550938156474,LOW
1926JB,0.01373464024675291,LOW
1926KK,0.0,LOW
1926MC,0.008304625712090997,LOW
1926MT,0.035328008773121276,LOW
1926NN,0.024261332653309417,LOW
1926PP,0.012741356138137956,LOW
1926QA,0.07611551794623761,LOW
1926RB,0.01507841696706191,LOW
1926RJ,0.002711339794233105,LOW
1926SC,0.021891961160912892,LOW
1926TD,0.0049117139305787155,LOW
1926TT,0.0108110168446531,LOW
1926UU,0.03894859738925426,LOW
1926VH,0.009168427658563558,LOW
1926VV,0.0319575470155698,LOW
1926WJ,0.021294438564679576,LOW
1926YS,0.03135125140802616,LOW
1926ZD,0.021348303676147862,LOW
1926ZN,0.029660236357935306,LOW
1926ZT,0.028143266510976282,LOW
1927BD,0.03592529343534105,LOW
1927WT,0.010302282898126864,LOW
1927XU,0.05510463961869993,LOW
1927YV,0.04010537670009551,LOW
1930JA,0.1416711946556784,LOW
1930SB,0.16017651448514425,LOW
1930YK,0.20180761157520224,LOW
1934HS,0.006543900808989434,LOW
1934ZA,0.03719057865346579,LOW
1938CV,0.011202427738744226,LOW
19MDAN,0.01412869978244827,LOW
19S06J,0.2510199776963659,LOW
19S0HR,0.24106298109414928,LOW
19S0YG,0.7708102625060503,LOW
19T0BD,0.29740460955259307,LOW
19T0QT,0.1588872673491824,LOW
19T1AG,0.3372358356745685,LOW
19ZYBA,0.7839772733399736,LOW
20006U,0.05367517934392607,LOW
2000AV,0.11205241148158576,LOW
2000BA,0.005080029311202987,LOW
2000CB,0.2414608902627865,LOW
2000GD,0.2978857827988028,LOW
2000HG,0.723013876070174,LOW
2000JA,0.03723419615450919,LOW
2000KB,0.08304996226964745,LOW
2000MC,0.2559419207561565,LOW
2000ND,0.1499910705234774,LOW
2000PG,0.07083173179102618,LOW
2000QH,0.05912301642978985,LOW
2000RJ,0.06679694036435083,LOW
2000SK,0.24306793265680857,LOW
2000TM,0.03597574841834057,LOW
2000UN,0.16770220633265112,LOW
2000VP,0.08594543406015172,LOW
2000WQ,0.01838439667160782,LOW
2000XR,0.597938799506052,LOW
2000YS,0.1966507503130577,LOW
2000ZT,0.16894099878683339,LOW
20138K,0.02854697439828647,LOW
2013AB,0.07124692737198751,LOW
2013BC,0.23363716283109243,LOW
2013CD,0.0036480788467648136,LOW
2013DG,0.011913734183177203,LOW
2013GH,0.02563592753951346,LOW
2013HJ,0.047068792939307345,LOW
2013JM,0.047405046897602415,LOW
2013KN,0.5218079337328051,LOW
2013MP,0.07947480658724176,LOW
2013NQ,0.059747449592804376,LOW
2013PR,0.06632012994557827,LOW
2013QS,0.05690685084718282,LOW
2013RT,0.12068069892896725,LOW
2013SU,0.019506226186163336,LOW
20188V,0.01808025041787298,LOW
2018AP,0.011538511873637941,LOW
2018SK,0.04538394504058865,LOW
2018SR,0.0036360229337125643,LOW
2018VG,0.00866259427340893,LOW
2018VP,0.019892712210647905,LOW
2018VU,0.03519254643381424,LOW
2018WH,0.01602638957355921,LOW
2018XA,0.006417423504673337,LOW
20238Q,0.061225907975500315,LOW
20258A,0.030889424253040858,LOW
2025JB,0.017790998321980372,LOW
2025NG,0.044348168495157575,LOW
2025PH,0.02166216477858424,LOW
2025SM,0.03643450941925355,LOW
2025UP,0.01151704127058465,LOW
2025VQ,0.020242838607001375,LOW
2038BQ,0.02736599482715499,LOW
2038DS,0.011424339038075701,LOW
2039CP,0.050000520189324604,LOW
2039NB,0.018358060315653874,LOW
2040JA,0.2343376920818992,LOW
20858J,0.046478279476798896,LOW
2085AA,0.11259333516170467,LOW
2085GG,0.027273754925891583,LOW
2085ZU,0.006235921594265148,LOW
20T0XT,0.3300140014672402,LOW
20XZTG,0.3247562091683699,LOW
21006J,0.005754078523457438,LOW
21006R,0.7332430539167458,LOW
21008K,0.22349190775916114,LOW
21008S,0.5462992786280568,LOW
2100AK,0.152067491782096,LOW
2100AS,0.5410333838493137,LOW
2100BM,0.6438766975390452,LOW
2100BT,0.5501779812821803,LOW
2100CN,0.6722408509726547,LOW
2100CU,0.014747292593140136,LOW
2100DP,0.6602341871883027,LOW
2100DV,0.01137289571197115,LOW
2100GA,0.015232962548055801,LOW
2100GQ,0.2679418373590631,LOW
2100HB,0.020242247033852592,LOW
2100HR,0.011031337851069559,LOW
2100JM,0.02332339049090491,LOW
2100JT,0.3237625792313463,LOW
2100KN,0.007874753268696227,LOW
2100KU,0.005788014236122038,LOW
2100MP,0.5356170771504293,LOW
2100MV,0.004650537663855139,LOW
2100NA,0.5477409801610703,LOW
2100NQ,0.6879151392731643,LOW
2100PB,0.1287101219385249,LOW
2100PR,0.08481210808184596,LOW
2100QC,0.06294790947365353,LOW
2100QS,0.009221138539947259,LOW
2100RT,0.48604908215897874,LOW
2100SG,0.1008630529941974,LOW
2100SU,0.45458371427873634,LOW
2100TH,0.612115703730141,LOW
2100TV,0.010983509194421355,LOW
2100UA,0.7242911496456905,LOW
2100UJ,0.03971099381568072,LOW
2100VB,0.012329880166028831,LOW
2100VK,0.10481365306097086,LOW
2100WC,0.8861815822557005,MEDIUM
2100WM,0.20018898508079747,LOW
2100XD,0.027821396107137252,LOW
2100XN,0.1366715929868243,LOW
2100YG,0.6295733971414855,LOW
2100YP,0.3700963973656597,LOW
2100ZH,0.6592127989610095,LOW
2100ZQ,0.03610558538005405,LOW
2118TG,0.08689153546378409,LOW
2118ZP,0.005349851575016855,LOW
21256U,0.03643450941925355,LOW
2125GN,0.021436064671452693,LOW
2125JR,0.02257750201868735,LOW
2125PP,0.04010537670009551,LOW
2125QQ,0.007151100003263635,LOW
2125RB,0.06515689971496078,LOW
2125RR,0.015757962160003452,LOW
2125SC,0.00717358084006841,LOW
2125TM,0.02394610003844128,LOW
2125TT,0.04607938961651834,LOW
2125UG,0.030984665111307284,LOW
2125UN,0.008312931933445629,LOW
2125VV,0.00897646285379509,LOW
2125WQ,0.015774765446774055,LOW
21266B,0.06864485667802084,LOW
21266R,0.018938536793605028,LOW
21268C,0.016735364465580233,LOW
2126AK,0.007800676469616707,LOW
2126CG,0.027353396976298138,LOW
2126DH,0.024386717197852816,LOW
2126DP,0.05510463961869993,LOW
2126DV,0.04227161513409294,LOW
2126JD,0.006736120387004096,LOW
2126JN,0.007519823999937684,LOW
2126RD,0.03507712308972432,LOW
21456S,0.039128747947000365,LOW
2165RB,0.022287656932864906,LOW
2165WJ,0.05212738554206015,LOW
2166SP,0.02076806127058391,LOW
21BVKQ,0.2067205130541015,LOW
21JRZA,0.023975910393591256,LOW
22006G,0.3222189255027808,LOW
22006U,0.20008143259818909,LOW
22008H,0.6623596068956075,LOW
22008Q,0.00967124163114429,LOW
2200AH,0.03075262632407018,LOW
2200BA,0.22042563757131026,LOW
2200BJ,0.049163781525388424,LOW
2200CB,0.016230885186012164,LOW
2200CK,0.06770609753937513,LOW
2200DC,0.044521729653951896,LOW
2200GD,0.6117169403670079,LOW
2200GN,0.07429711349018422,LOW
2200HG,0.08074103048110186,LOW
2200HP,0.028726064970872794,LOW
2200JA,0.7765721306697725,LOW
2200JJ,0.4759911744980464,LOW
2200JR,0.07232404893430018,LOW
2200KB,0.09242174579209625,LOW
2200KK,0.028589163176638142,LOW
2200KS,0.007488162542435039,LOW
2200MC,0.14410564706460083,LOW
2200MM,0.7455407065552713,LOW
2200MT,0.5601923995778718,LOW
2200ND,0.04284482395503709,LOW
2200NN,0.02222924956104924,LOW
2200PG,0.6359595440662857,LOW
2200PP,0.4770975614291802,LOW
2200QH,0.05365948448086362,LOW
2200QQ,0.4732803923476674,LOW
2200RJ,0.05484874958924133,LOW
2200RR,0.04798716263909092,LOW
2200SK,0.05526789373896199,LOW
2200SS,0.010742085084411095,LOW
2200TM,0.6921566234433794,LOW
2200TT,0.030336451961217734,LOW
2200UN,0.024786963846186078,LOW
2200UU,0.05233535574758035,LOW
2200VP,0.19950560879306756,LOW
2200VV,0.713679289880975,LOW
2200WA,0.2693436368603288,LOW
2200WQ,0.005183408961548865,LOW
2200XR,0.7697431705345913,LOW
2200YC,0.6813210370433465,LOW
2200YS,0.1946224027467984,LOW
2200ZT,0.2609918124080599,LOW
22016P,0.023949850062333283,LOW
22018A,0.2809483363344613,LOW
2201AQ,0.08899701230866655,LOW
2201CS,0.012949260124637504,LOW
2201DT,0.953594821790869,HIGH
2201GU,0.023737262843855505,LOW
2201HV,0.7167386650703358,LOW
2201JB,0.09050294894773175,LOW
2201KC,0.08603676180685384,LOW
2201RB,0.42639760777827557,LOW
2201SC,0.1688517747816138,LOW
2201TD,0.042324193863033856,LOW
2201UG,0.28077855177212113,LOW
2201VH,0.10355817476430715,LOW
2201WJ,0.1966583501909207,LOW
2201XK,0.36400591534040894,LOW
2201YM,0.8628028799041382,MEDIUM
2213WV,0.2250986705267775,LOW
2213YB,0.3032144732503791,LOW
2213ZC,0.08412294119701864,LOW
22206Q,0.030941057066539372,LOW
2220AR,0.04368727181523018,LOW
2220TG,0.13594417400740366,LOW
2220VJ,0.01631505209015288,LOW
2220YN,0.2047757407526356,LOW
22236C,0.01725201439847475,LOW
2223CH,0.0032250825733525614,LOW
2223DJ,0.03255499438860898,LOW
2223YA,0.04227161513409294,LOW
22256N,0.02518212873752008,LOW
22258V,0.016530035039594836,LOW
2225AV,0.021103108684951966,LOW
2225BH,0.008327961795536833,LOW
2225CJ,0.08579293325382889,LOW
2225CR,0.020954073214119233,LOW
2225DC,0.01455644546575781,LOW
2225GM,0.007579904851478074,LOW
2225GT,0.016647322451998455,LOW
2225JA,0.003969896554516966,LOW
2225JQ,0.04010856674402847,LOW
2225KB,0.08779832918258547,LOW
2225MC,0.03109935215958068,LOW
2225MK,0.025568158856166836,LOW
2225MS,0.021966571467468603,LOW
2225NM,0.0254003864396243,LOW
2225NT,0.039021877218955094,LOW
2225PG,0.015469164732071784,LOW
2225PN,0.17985108611213743,LOW
2225QH,0.04752085478411451,LOW
2225QP,0.016220742389734522,LOW
2225RJ,0.01747653544656044,LOW
2225RQ,0.02439909495139836,LOW
2225SK,0.005183408961548865,LOW
2225TC,0.07361137126706853,LOW
2225UD,0.012216022834501798,LOW
2225VG,0.018521767098277173,LOW
2225WH,0.004919758744957895,LOW
2225WQ,0.009001316909441155,LOW
2225WV,0.005344146777740378,LOW
2225XR,0.013769767678664101,LOW
2225YK,0.0635207168290947,LOW
2225ZC,0.016704791684474328,LOW
2225ZM,0.017729896842160267,LOW
2230SK,0.2719317885668473,LOW
2230TM,0.20715183784127428,LOW
2230XR,0.34341273062384914,LOW
2240JG,0.7639567756368445,LOW
22HUBG,0.0139173301881071,LOW
22RUVP,0.17048729953914643,LOW
22S0BQ,0.036032489714387037,LOW
22S0GT,0.3445289668979429,LOW
22S0TC,0.24313752927599375,LOW
22S0UD,0.4190252060579913,LOW
22S0YK,0.038370135798883695,LOW
22S0ZT,0.3124020422117878,LOW
22T0KG,0.045203577191474685,LOW
23006G,0.938966848230863,MEDIUM
23006P,0.19627690592596583,LOW
23008Q,0.2293747677617489,LOW
2300AH,0.449294784743078,LOW
2300AQ,0.6592660267544023,LOW
2300BJ,0.6366820402295394,LOW
2300BR,0.19842856031324146,LOW
2300CK,0.12611602926611146,LOW
2300CS,0.5503547570226693,LOW
2300GN,0.02708841837111729,LOW
2300GU,0.07512408021465322,LOW
2300HP,0.013963105233453463,LOW
2300HV,0.11164443585789201,LOW
2300JB,0.021232522174425686,LOW
2300JJ,0.041981299894129506,LOW
2300JR,0.08269202200912411,LOW
2300KC,0.051049225657319966,LOW
2300KK,0.025007843770333497,LOW
2300KS,0.6473686687388233,LOW
2300MD,0.16576954322944548,LOW
2300MM,0.15905268417300192,LOW
2300MT,0.5492582930731522,LOW
2300NG,0.062072566925783834,LOW
2300NN,0.3280551167673594,LOW
2300NU,0.014311156203491247,LOW
2300PP,0.007775574220123308,LOW
2300PV,0.20277957786479694,LOW
2300QA,0.0835331300694028,LOW
2300QQ,0.2726148651091901,LOW
2300RB,0.6885928411689288,LOW
2300RR,0.05135824172808248,LOW
2300SC,0.20815141898769338,LOW
2300SS,0.08991795319236796,LOW
2300TD,0.030697281293649785,LOW
2300TT,0.5569624959655106,LOW
2300UG,0.007629316914438649,LOW
2300UU,0.030440220972902696,LOW
2300VH,0.17396527598900707,LOW
2300VV,0.15043879793569395,LOW
2300WA,0.07459321738246993,LOW
2300WJ,0.01694215146003323,LOW
2300XB,0.16283930111657852,LOW
2300XK,0.02041470228864014,LOW
2300YC,0.21831136004517013,LOW
2300YM,0.2814558412165902,LOW
2300ZD,0.5940411130594809,LOW
2300ZN,0.07497531074938375,LOW
23016P,0.17868637805634888,LOW
23018A,0.010851570802047794,LOW
2301BR,0.5572772094480203,LOW
2301CS,0.17601097119868792,LOW
2301DT,0.19614097878879855,LOW
2301GU,0.9269082885086892,MEDIUM
2301JB,0.09821690599613338,LOW
2301KC,0.20934195091667893,LOW
2301MD,0.6079878995310728,LOW
2301PH,0.05634728938018113,LOW
2301QA,0.2877348776552449,LOW
2301QJ,0.04528188206178235,LOW
2301RB,0.17378007047054464,LOW
2301RK,0.010511855978957155,LOW
2301SC,0.008432509015961405,LOW
2301SM,0.08610729675260229,LOW
2301TD,0.23442411704280694,LOW
2301TN,0.017668066409141005,LOW
2301UG,0.06459889535099192,LOW
2301UP,0.6260706476043361,LOW
2301VH,0.2287073438966659,LOW
2301VQ,0.12804162711036274,LOW
2301WJ,0.008406542094686243,LOW
2301WR,0.04505523927692035,LOW
2301XK,0.23329118507340413,LOW
2301XS,0.3903828577471147,LOW
2301YM,0.29475291272976156,LOW
2301ZN,0.10330487939239863,LOW
23026J,0.0939609549191505,LOW
23028S,0.13282032490233675,LOW
2302AK,0.13764408760654018,LOW
2302BM,0.06761175851076237,LOW
2302DP,0.050341903864119276,LOW
2302GQ,0.013997251574292479,LOW
2302HR,0.010229112948845195,LOW
2302KU,0.2933197924619092,LOW
2302MP,0.02269248370042656,LOW
2302MV,0.33969928143204514,LOW
2302NQ,0.18753574883588298,LOW
2302PR,0.0027569907398717463,LOW
2302QS,0.45457735022604495,LOW
2302RT,0.5383146979519065,LOW
2302SU,0.17049309100171464,LOW
2302TV,0.592383643102882,LOW
2302UA,0.013772875735395212,LOW
2302WC,0.6283584881159422,LOW
2302XD,0.47716883309482216,LOW
2302YG,0.3344709378546436,LOW
2302ZH,0.5945540613986198,LOW
2303AA,0.21886488540138443,LOW
2303CC,0.051345091451642066,LOW
23136G,0.1041716839562936,LOW
23136P,0.04884519027903299,LOW
23138A,0.027825735654188898,LOW
23138Q,0.02225968613202596,LOW
2313AH,0.014135312090680915,LOW
2313AQ,0.08176700424033118,LOW
2313BJ,0.18332510688747364,LOW
2313BR,0.036029373895822725,LOW
2313CK,0.045203577191474685,LOW
2313CS,0.10687568364586147,LOW
2313DM,0.114774265009629,LOW
2313DT,0.08466501809751137,LOW
2313GN,0.05219052897040725,LOW
2313GU,0.04718673715548844,LOW
2313HP,0.026408994916255788,LOW
2313HV,0.036032489714387037,LOW
2313JB,0.054585266852950017,LOW
2313KC,0.004794771802394956,LOW
2313KS,0.007658100968539709,LOW
2313MD,0.015323838826672702,LOW
2313MT,0.01819153474574212,LOW
2313NG,0.051750556554553656,LOW
2313NU,0.2097896839870411,LOW
2313PH,0.08514042732443888,LOW
2313PV,0.0733918384521933,LOW
2313QA,0.013863475046699937,LOW
2313RB,0.052384192278975096,LOW
2313TD,0.09276236111064688,LOW
2313UG,0.05375378944966511,LOW
2313VH,0.15142865655903498,LOW
2313WJ,0.16478539307127837,LOW
2313XK,0.16367489004932992,LOW
2313YM,0.018139573922167036,LOW
2313ZN,0.15176091620824697,LOW
23188P,0.10563475612848945,LOW
2319BA,0.043569259081320456,LOW
2319HG,0.04538394504058865,LOW
2320KM,0.20556155447984134,LOW
2320QR,0.1580497919758951,LOW
2320RS,0.007151100003263635,LOW
2320ZG,0.4399027866978047,LOW
2323BG,0.01427721339094149,LOW
2323VT,0.017729896842160267,LOW
23256U,0.022847251995939157,LOW
23258V,0.0129723552972018,LOW
2325AG,0.014105670155940343,LOW
2325BA,0.031957622582692746,LOW
